candidate_row_id,control_row_id,match_rank,match_tier,match_distance,k_requested,controls_reused,candidate_season,control_season,candidate_player_id,control_player_id,candidate_player_name,control_player_name,candidate_team,control_team,candidate_position_final,control_position_final,candidate_draft_year,control_draft_year,candidate_draft_round,control_draft_round,candidate_draft_pick,control_draft_pick,candidate_draft_capital_bucket,control_draft_capital_bucket,candidate_years_since_drafted,control_years_since_drafted,candidate_estimated_contract_stage,control_estimated_contract_stage,candidate_production_score,control_production_score,candidate_production_percentile_position,control_production_percentile_position,candidate_cap_number,control_cap_number,candidate_cash_paid,control_cash_paid,candidate_production_rank_position,control_production_rank_position,candidate_cost_rank_position,control_cost_rank_position,candidate_player_surplus_gap,control_player_surplus_gap,candidate_surplus_percentile_position,control_surplus_percentile_position,candidate_player_surplus_rank,control_player_surplus_rank,candidate_reg_snap_games,control_reg_snap_games,candidate_reg_offense_snaps,control_reg_offense_snaps,candidate_reg_avg_offense_snap_pct,control_reg_avg_offense_snap_pct,candidate_reg_games_off_snap_50_plus,control_reg_games_off_snap_50_plus,candidate_reg_games_off_snap_70_plus,control_reg_games_off_snap_70_plus,candidate_playoff_snap_games,control_playoff_snap_games,candidate_playoff_offense_snaps,control_playoff_offense_snaps,candidate_playoff_avg_offense_snap_pct,control_playoff_avg_offense_snap_pct,candidate_match_production_pct,control_match_production_pct,candidate_match_reg_avg_offense_snap_pct,control_match_reg_avg_offense_snap_pct,candidate_match_reg_snap_games,control_match_reg_snap_games,candidate_match_reg_offense_snaps_pctile,control_match_reg_offense_snaps_pctile,candidate_match_years_since_drafted,control_match_years_since_drafted,candidate_appeared_next_year,control_appeared_next_year,diff_appeared_next_year,candidate_primary_v5_hit,control_primary_v5_hit,diff_primary_v5_hit,candidate_secondary_v5_hit,control_secondary_v5_hit,diff_secondary_v5_hit,candidate_retained_positive_surplus,control_retained_positive_surplus,diff_retained_positive_surplus,candidate_improved_production_score,control_improved_production_score,diff_improved_production_score,candidate_improved_production_percentile,control_improved_production_percentile,diff_improved_production_percentile,candidate_next_year_top_half_position,control_next_year_top_half_position,diff_next_year_top_half_position,candidate_next_year_meaningful_regular_role,control_next_year_meaningful_regular_role,diff_next_year_meaningful_regular_role
226,217,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0428165870295543,1,True,2021,2021,00-0036900,00-0036550,Ja'Marr Chase,Rashod Bateman,CIN,BAL,WR,WR,2021.0,2021.0,1.0,1.0,5.0,27.0,round_1,round_1,0.0,0.0,rookie_contract,rookie_contract,196.1624987319188,55.134151672314445,0.9607843137254902,0.3725490196078431,5.603571,2.290802,20.434284,7.183208,5.0,65.0,23.0,51.0,18.0,-14.0,0.6813725490196079,0.3235294117647059,33.0,70.0,17,12,939.0,604.0,0.8452941176470588,0.6808333333333333,16,10,16,5,4.0,0.0,247.0,0.0,0.965,0.0,0.9607843137254902,0.3725490196078431,0.8452941176470588,0.6808333333333333,1.0,0.7058823529411765,0.8921568627450981,0.36764705882352944,0.0,0.0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
228,217,1,tier_1_same_season_position_draft_bucket_contract_stage,0.772400953217147,1,True,2021,2021,00-0036912,00-0036550,DeVonta Smith,Rashod Bateman,PHI,BAL,WR,WR,2021.0,2021.0,1.0,1.0,10.0,27.0,round_1,round_1,0.0,0.0,rookie_contract,rookie_contract,106.4749906962591,55.134151672314445,0.7254901960784313,0.3725490196078431,3.662071,2.290802,12.668284,7.183208,29.0,65.0,35.0,51.0,6.0,-14.0,0.5735294117647058,0.3235294117647059,44.0,70.0,17,12,916.0,604.0,0.8235294117647058,0.6808333333333333,16,10,14,5,1.0,0.0,66.0,0.0,1.0,0.0,0.7254901960784313,0.3725490196078431,0.8235294117647058,0.6808333333333333,1.0,0.7058823529411765,0.8529411764705882,0.36764705882352944,0.0,0.0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
230,123,1,tier_1_same_season_position_draft_bucket_contract_stage,0.3062278874157967,1,True,2021,2021,00-0036919,00-0034367,Kenneth Gainwell,Nyheim Hines,PHI,IND,RB,RB,2021.0,2018.0,5.0,4.0,150.0,104.0,rounds_4_5,rounds_4_5,0.0,3.0,rookie_contract,rookie_contract,60.614565311366285,56.6331302395735,0.5294117647058824,0.4852941176470588,0.743881,2.681137,0.995524,7.0,33.0,36.0,60.0,19.0,27.0,-17.0,0.9117647058823528,0.2058823529411764,6.0,54.0,16,17,298.0,352.0,0.28,0.3135294117647059,2,1,0,0,1.0,0.0,25.0,0.0,0.38,0.0,0.5294117647058824,0.4852941176470588,0.28,0.3135294117647059,0.9411764705882353,1.0,0.25,0.38235294117647056,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,123,1,tier_1_same_season_position_draft_bucket_contract_stage,0.40832753385352594,1,True,2021,2021,00-0036924,00-0034367,Michael Carter,Nyheim Hines,NYJ,IND,RB,RB,2021.0,2018.0,4.0,4.0,107.0,104.0,rounds_4_5,rounds_4_5,0.0,3.0,rookie_contract,rookie_contract,57.51775451125005,56.6331302395735,0.5,0.4852941176470588,0.821006,2.681137,1.426526,7.0,35.0,36.0,57.0,19.0,22.0,-17.0,0.8088235294117647,0.2058823529411764,14.0,54.0,14,17,449.0,352.0,0.4957142857142857,0.3135294117647059,9,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4852941176470588,0.4957142857142857,0.3135294117647059,0.8235294117647058,1.0,0.5441176470588235,0.38235294117647056,0.0,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
234,215,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1177886262250607,1,True,2021,2021,00-0036963,00-0036427,Amon-Ra St. Brown,Tyler Johnson,DET,TB,WR,WR,2021.0,2020.0,4.0,5.0,112.0,161.0,rounds_4_5,rounds_4_5,0.0,1.0,rookie_contract,rookie_contract,147.47833435664032,33.54026686744244,0.8823529411764706,0.1372549019607843,0.856315,0.858605,1.44526,0.78,13.0,89.0,85.0,84.0,72.0,-5.0,1.0,0.4362745098039216,1.0,58.0,17,17,816.0,612.0,0.748235294117647,0.5217647058823529,16,11,10,4,0.0,2.0,0.0,96.0,0.0,0.665,0.8823529411764706,0.1372549019607843,0.748235294117647,0.5217647058823529,1.0,1.0,0.6568627450980392,0.39705882352941174,0.0,0.1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
237,185,1,tier_1_same_season_position_draft_bucket_contract_stage,0.5183015278185557,1,True,2021,2021,00-0036972,00-0036212,Mac Jones,Tua Tagovailoa,NE,MIA,QB,QB,2021.0,2020.0,1.0,1.0,15.0,5.0,round_1,round_1,0.0,1.0,rookie_contract,rookie_contract,108.13095022079725,64.8210296703648,0.6111111111111112,0.4444444444444444,2.83388,6.880781,9.35552,1.986156,15.0,21.0,30.0,20.0,15.0,-1.0,0.9305555555555556,0.5138888888888888,3.0,18.0,17,13,1065.0,777.0,0.9652941176470587,0.8776923076923077,17,11,17,11,1.0,0.0,63.0,0.0,1.0,0.0,0.6111111111111112,0.4444444444444444,0.9652941176470587,0.8776923076923077,1.0,0.7647058823529411,0.6805555555555556,0.3055555555555556,0.0,0.1,1,1,0,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,1,0
239,202,1,tier_1_same_season_position_draft_bucket_contract_stage,0.37411699192198167,1,True,2021,2021,00-0036988,00-0036331,Josh Palmer,Devin Duvernay,LAC,BAL,WR,WR,2021.0,2020.0,3.0,3.0,77.0,92.0,round_3,round_3,0.0,1.0,rookie_contract,rookie_contract,50.936735547252496,40.259393515499795,0.3529411764705882,0.1862745098039215,0.914919,1.039958,1.679676,0.817992,67.0,84.0,82.0,74.0,15.0,-10.0,0.6568627450980392,0.3774509803921568,36.0,64.0,17,16,458.0,603.0,0.3823529411764705,0.51,4,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.1862745098039215,0.3823529411764705,0.51,1.0,0.9411764705882353,0.12254901960784313,0.35294117647058826,0.0,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
240,196,1,tier_1_same_season_position_draft_bucket_contract_stage,0.5484388785612637,1,True,2021,2021,00-0036997,00-0036275,Javonte Williams,D'Andre Swift,DEN,DET,RB,RB,2021.0,2020.0,2.0,2.0,35.0,35.0,round_2,round_2,0.0,1.0,rookie_contract,rookie_contract,82.95998345735916,54.34675418630907,0.7647058823529411,0.4411764705882353,1.611955,1.940663,4.46782,0.998133,17.0,39.0,33.0,27.0,16.0,-12.0,0.7941176470588235,0.2941176470588235,15.0,48.0,17,13,551.0,560.0,0.5070588235294117,0.6576923076923078,9,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.4411764705882353,0.5070588235294117,0.6576923076923078,1.0,0.7647058823529411,0.7352941176470589,0.75,0.0,0.1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
359,354,1,tier_1_same_season_position_draft_bucket_contract_stage,0.5015248907895216,1,True,2022,2022,00-0034857,00-0034796,Josh Allen,Lamar Jackson,BUF,BAL,QB,QB,2018.0,2018.0,1.0,1.0,7.0,32.0,round_1,round_1,4.0,4.0,possible_fifth_year_option,possible_fifth_year_option,277.8052082930475,133.3724366273131,0.9743589743589745,0.7948717948717948,16.372281,23.016,47.0,23.016,2.0,9.0,13.0,7.0,11.0,-2.0,0.782051282051282,0.4230769230769231,9.0,22.0,16,12,1061.0,728.0,0.97625,0.9283333333333332,16,11,16,11,2.0,0.0,137.0,0.0,1.0,0.0,0.9743589743589745,0.7948717948717948,0.97625,0.9283333333333332,0.9411764705882353,0.7058823529411765,0.7692307692307693,0.41025641025641024,0.4,0.4,1,1,0,1,1,0,1,0,1,1,0,1,0,1,-1,1,1,0,1,1,0,1,1,0
368,438,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0483608250741598,1,True,2022,2022,00-0035229,00-0036970,T.J. Hockenson,Kyle Pitts,MIN,ATL,TE,TE,2019.0,2021.0,1.0,1.0,8.0,4.0,round_1,round_1,3.0,1.0,rookie_contract,rookie_contract,56.20297284579084,34.177594560885424,0.5,0.1470588235294117,0.536111,7.479658,0.536111,2.155932,18.0,30.0,34.0,8.0,16.0,-22.0,0.9411764705882352,0.1029411764705882,3.0,31.0,17,10,987.0,434.0,0.8447058823529412,0.7190000000000001,16,9,16,5,1.0,0.0,50.0,0.0,0.88,0.0,0.5,0.1470588235294117,0.8447058823529412,0.7190000000000001,1.0,0.5882352941176471,1.0,0.20588235294117646,0.3,0.1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0
369,415,1,tier_1_same_season_position_draft_bucket_contract_stage,0.7088408775872171,1,True,2022,2022,00-0035243,00-0036414,Miles Sanders,Cam Akers,PHI,LA,RB,RB,2019.0,2020.0,2.0,2.0,53.0,52.0,round_2,round_2,3.0,2.0,rookie_contract,rookie_contract,106.76362264232895,60.27369539200899,0.8813559322033898,0.5084745762711864,1.705528,1.683557,1.225941,1.171186,8.0,30.0,30.0,31.0,22.0,1.0,0.8983050847457628,0.4915254237288136,7.0,30.0,17,15,673.0,428.0,0.5694117647058823,0.4853333333333333,15,6,1,5,3.0,0.0,76.0,0.0,0.35,0.0,0.8813559322033898,0.5084745762711864,0.5694117647058823,0.4853333333333333,1.0,0.8823529411764706,0.847457627118644,0.4067796610169492,0.3,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
371,454,1,tier_1_same_season_position_draft_bucket_contract_stage,1.003372906678064,1,True,2022,2022,00-0035261,00-0037258,Tony Pollard,Dameon Pierce,DAL,HOU,RB,RB,2019.0,2022.0,4.0,4.0,128.0,107.0,rounds_4_5,rounds_4_5,3.0,0.0,rookie_contract,rookie_contract,125.41185955948995,40.935479231533165,0.9152542372881356,0.2542372881355932,1.132582,0.847747,0.965,1.459321,6.0,45.0,38.0,48.0,32.0,3.0,0.9661016949152542,0.5677966101694916,3.0,26.0,16,13,569.0,508.0,0.516875,0.643846153846154,9,12,1,6,2.0,0.0,59.0,0.0,0.4449999999999999,0.0,0.9152542372881356,0.2542372881355932,0.516875,0.643846153846154,0.9411764705882353,0.7647058823529411,0.6779661016949152,0.559322033898305,0.3,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
374,364,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9336129193215609,1,True,2022,2022,00-0035535,00-0034983,Darius Slayton,Hunter Renfrow,NYG,LV,WR,WR,2019.0,2019.0,5.0,5.0,171.0,149.0,rounds_4_5,rounds_4_5,3.0,3.0,rookie_contract,rookie_contract,88.95416537458641,34.597914962097704,0.6262626262626263,0.101010101010101,1.023721,3.543987,0.965,10.55,38.0,90.0,82.0,48.0,44.0,-42.0,0.9393939393939394,0.106060606060606,7.0,88.0,16,10,698.0,377.0,0.653125,0.611,13,7,9,3,2.0,0.0,115.0,0.0,0.93,0.0,0.6262626262626263,0.101010101010101,0.653125,0.611,0.9411764705882353,0.5882352941176471,0.4898989898989899,0.050505050505050504,0.3,0.3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1
377,438,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9548369147330996,1,True,2022,2022,00-0035644,00-0036970,Noah Fant,Kyle Pitts,SEA,ATL,TE,TE,2019.0,2021.0,1.0,1.0,20.0,4.0,round_1,round_1,3.0,1.0,rookie_contract,rookie_contract,67.89036410652693,34.177594560885424,0.7058823529411765,0.1470588235294117,2.211918,7.479658,2.211918,2.155932,11.0,30.0,22.0,8.0,11.0,-22.0,0.7794117647058824,0.1029411764705882,8.0,31.0,17,10,660.0,434.0,0.6005882352941176,0.7190000000000001,17,9,2,5,1.0,0.0,38.0,0.0,0.56,0.0,0.7058823529411765,0.1470588235294117,0.6005882352941176,0.7190000000000001,1.0,0.5882352941176471,0.47058823529411764,0.20588235294117646,0.3,0.1,1,1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,1,1,0
379,366,1,tier_1_same_season_position_draft_bucket_contract_stage,0.6723325183039943,1,True,2022,2022,00-0035659,00-0035216,Terry McLaurin,Diontae Johnson,WAS,PIT,WR,WR,2019.0,2019.0,3.0,3.0,76.0,66.0,round_3,round_3,3.0,3.0,rookie_contract,rookie_contract,145.1976252249737,62.46871712080754,0.8888888888888888,0.4141414141414141,7.329923,7.61669,29.479118,19.0,12.0,59.0,20.0,17.0,8.0,-42.0,0.6111111111111112,0.106060606060606,39.0,88.0,17,17,1063.0,1042.0,0.8947058823529412,0.8976470588235294,17,17,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.4141414141414141,0.8947058823529412,0.8976470588235294,1.0,1.0,0.9696969696969697,0.9343434343434344,0.3,0.3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,1,0,1,1,0
381,376,1,tier_1_same_season_position_draft_bucket_contract_stage,0.38584352304103214,1,True,2022,2022,00-0035676,00-0035640,A.J. Brown,DK Metcalf,PHI,SEA,WR,WR,2019.0,2019.0,2.0,2.0,51.0,64.0,round_2,round_2,3.0,3.0,rookie_contract,rookie_contract,185.6700271384892,99.94870595215252,0.9595959595959596,0.696969696969697,5.680894,8.838827,24.220471,31.0,5.0,31.0,28.0,15.0,23.0,-16.0,0.7626262626262627,0.3131313131313131,23.0,69.0,17,17,1004.0,893.0,0.8488235294117646,0.8247058823529412,17,16,16,15,3.0,1.0,179.0,57.0,0.8166666666666668,0.84,0.9595959595959596,0.696969696969697,0.8488235294117646,0.8247058823529412,1.0,1.0,0.898989898989899,0.797979797979798,0.3,0.3,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,-1,1,1,0,1,1,0
383,452,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1292313753766088,1,True,2022,2022,00-0035689,00-0037252,Dawson Knox,Greg Dulcich,BUF,DEN,TE,TE,2019.0,2022.0,3.0,3.0,96.0,80.0,round_3,round_3,3.0,0.0,rookie_contract,rookie_contract,76.31416198347318,35.26830821826852,0.8235294117647058,0.1764705882352941,2.600545,0.849262,7.995,1.602883,7.0,29.0,21.0,30.0,14.0,1.0,0.8529411764705882,0.5147058823529411,6.0,17.0,15,10,825.0,497.0,0.804,0.751,15,10,14,7,2.0,0.0,112.0,0.0,0.815,0.0,0.8235294117647058,0.1764705882352941,0.804,0.751,0.8823529411764706,0.5882352941176471,0.7941176470588235,0.2647058823529412,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,427,1,tier_1_same_season_position_draft_bucket_contract_stage,0.4322410377852768,1,True,2022,2022,00-0035700,00-0036893,Josh Jacobs,Najee Harris,LV,PIT,RB,RB,2019.0,2021.0,1.0,1.0,24.0,24.0,round_1,round_1,3.0,1.0,rookie_contract,rookie_contract,152.52678553527323,77.17497500743913,0.9661016949152542,0.6949152542372882,3.79699,2.965328,2.122281,1.253066,3.0,19.0,16.0,18.0,13.0,-1.0,0.8305084745762712,0.4406779661016949,10.0,34.0,17,17,821.0,763.0,0.7411764705882353,0.658235294117647,17,15,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.9661016949152542,0.6949152542372882,0.7411764705882353,0.658235294117647,1.0,1.0,0.9661016949152542,0.9322033898305084,0.3,0.1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0
385,367,1,tier_1_same_season_position_draft_bucket_contract_stage,0.7189058382253938,1,True,2022,2022,00-0035710,00-0035228,Daniel Jones,Kyler Murray,NYG,ARI,QB,QB,2019.0,2019.0,1.0,1.0,6.0,1.0,round_1,round_1,3.0,3.0,rookie_contract,rookie_contract,157.83464483283862,55.93790406136307,0.8461538461538461,0.4615384615384615,8.365836,12.669481,4.194644,30.0,7.0,22.0,20.0,16.0,13.0,-6.0,0.8461538461538461,0.3333333333333333,7.0,27.0,16,11,1040.0,719.0,0.96875,0.901818181818182,16,10,16,10,2.0,0.0,124.0,0.0,1.0,0.0,0.8461538461538461,0.4615384615384615,0.96875,0.901818181818182,0.9411764705882353,0.6470588235294118,0.7435897435897436,0.38461538461538464,0.3,0.3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
389,421,1,tier_1_same_season_position_draft_bucket_contract_stage,0.5510122032930941,1,True,2022,2022,00-0036165,00-0036572,Isaiah Hodgins,Shi Smith,NYG,CAR,WR,WR,2020.0,2021.0,6.0,6.0,207.0,204.0,rounds_6_7,rounds_6_7,2.0,1.0,rookie_contract,rookie_contract,48.01551730313609,16.966844946630516,0.2626262626262626,0.0505050505050505,0.391667,0.868104,0.391667,0.825,74.0,95.0,99.0,95.0,25.0,0.0,0.8080808080808081,0.4696969696969697,20.0,53.0,10,17,433.0,482.0,0.654,0.4917647058823529,8,9,6,4,2.0,0.0,111.0,0.0,0.895,0.0,0.2626262626262626,0.0505050505050505,0.654,0.4917647058823529,0.5882352941176471,1.0,0.08080808080808081,0.1414141414141414,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,364,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1691025941178674,1,True,2022,2022,00-0036196,00-0034983,Gabe Davis,Hunter Renfrow,BUF,LV,WR,WR,2020.0,2019.0,4.0,5.0,128.0,149.0,rounds_4_5,rounds_4_5,2.0,3.0,rookie_contract,rookie_contract,89.49005783379474,34.597914962097704,0.6363636363636364,0.101010101010101,1.069843,3.543987,0.895,10.55,37.0,90.0,77.0,48.0,40.0,-42.0,0.9191919191919192,0.106060606060606,9.0,88.0,15,10,926.0,377.0,0.908,0.611,15,7,15,3,2.0,0.0,118.0,0.0,0.87,0.0,0.6363636363636364,0.101010101010101,0.908,0.611,0.8823529411764706,0.5882352941176471,0.8181818181818182,0.050505050505050504,0.2,0.3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1
392,367,1,tier_1_same_season_position_draft_bucket_contract_stage,0.5291584552551504,1,True,2022,2022,00-0036212,00-0035228,Tua Tagovailoa,Kyler Murray,MIA,ARI,QB,QB,2020.0,2019.0,1.0,1.0,5.0,1.0,round_1,round_1,2.0,3.0,rookie_contract,rookie_contract,154.9867511890602,55.93790406136307,0.8205128205128205,0.4615384615384615,8.256937,12.669481,3.362312,30.0,8.0,22.0,22.0,16.0,14.0,-6.0,0.8846153846153846,0.3333333333333333,5.0,27.0,13,11,705.0,719.0,0.916923076923077,0.901818181818182,12,10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.4615384615384615,0.916923076923077,0.901818181818182,0.7647058823529411,0.6470588235294118,0.358974358974359,0.38461538461538464,0.2,0.3,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0
395,401,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9569364937831429,1,True,2022,2022,00-0036233,00-0036271,Donovan Peoples-Jones,Quez Watkins,CLE,PHI,WR,WR,2020.0,2020.0,6.0,6.0,187.0,200.0,rounds_6_7,rounds_6_7,2.0,2.0,rookie_contract,rookie_contract,84.3276495026529,19.533473977111537,0.5858585858585859,0.0707070707070707,0.941652,0.937415,0.895,0.895,42.0,93.0,88.0,89.0,46.0,-4.0,0.9545454545454546,0.4141414141414141,5.0,58.0,17,17,1055.0,681.0,0.898235294117647,0.5758823529411764,17,14,17,2,0.0,3.0,0.0,106.0,0.0,0.48,0.5858585858585859,0.0707070707070707,0.898235294117647,0.5758823529411764,1.0,1.0,0.9595959595959596,0.45454545454545453,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,376,1,tier_1_same_season_position_draft_bucket_contract_stage,0.2689357792571943,1,True,2022,2022,00-0036252,00-0035640,Michael Pittman,DK Metcalf,IND,SEA,WR,WR,2020.0,2019.0,2.0,2.0,34.0,64.0,round_2,round_2,2.0,3.0,rookie_contract,rookie_contract,106.62387551489888,99.94870595215252,0.7373737373737373,0.696969696969697,2.348957,8.838827,1.392986,31.0,27.0,31.0,55.0,15.0,28.0,-16.0,0.8484848484848485,0.3131313131313131,15.0,69.0,16,17,1065.0,893.0,0.96625,0.8247058823529412,16,16,16,15,0.0,1.0,0.0,57.0,0.0,0.84,0.7373737373737373,0.696969696969697,0.96625,0.8247058823529412,0.9411764705882353,1.0,0.9797979797979798,0.797979797979798,0.2,0.3,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0
398,421,1,tier_1_same_season_position_draft_bucket_contract_stage,0.2918261276266648,1,True,2022,2022,00-0036259,00-0036572,Jauan Jennings,Shi Smith,SF,CAR,WR,WR,2020.0,2021.0,7.0,6.0,217.0,204.0,rounds_6_7,rounds_6_7,2.0,1.0,rookie_contract,rookie_contract,46.50532685810413,16.966844946630516,0.2424242424242424,0.0505050505050505,0.825,0.868104,0.825,0.825,76.0,95.0,97.0,95.0,21.0,0.0,0.7121212121212122,0.4696969696969697,29.0,53.0,16,17,489.0,482.0,0.473125,0.4917647058823529,4,9,3,4,3.0,0.0,77.0,0.0,0.4366666666666667,0.0,0.2424242424242424,0.0505050505050505,0.473125,0.4917647058823529,0.9411764705882353,1.0,0.15151515151515152,0.1414141414141414,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,430,1,tier_1_same_season_position_draft_bucket_contract_stage,0.40261959029816147,1,True,2022,2022,00-0036261,00-0036900,Brandon Aiyuk,Ja'Marr Chase,SF,CIN,WR,WR,2020.0,2021.0,1.0,1.0,25.0,5.0,round_1,round_1,2.0,1.0,rookie_contract,rookie_contract,138.88507928743422,123.87727606208198,0.8787878787878788,0.8383838383838383,3.417641,7.004464,1.749214,2.060893,13.0,17.0,50.0,21.0,37.0,4.0,0.8787878787878788,0.5505050505050505,13.0,45.0,17,12,1002.0,793.0,0.91,0.9391666666666666,17,12,17,12,3.0,3.0,165.0,190.0,0.9333333333333332,0.96,0.8787878787878788,0.8383838383838383,0.91,0.9391666666666666,1.0,0.7058823529411765,0.8888888888888888,0.6363636363636364,0.2,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
400,415,1,tier_1_same_season_position_draft_bucket_contract_stage,0.31490452894650717,1,True,2022,2022,00-0036265,00-0036414,AJ Dillon,Cam Akers,GB,LA,RB,RB,2020.0,2020.0,2.0,2.0,62.0,52.0,round_2,round_2,2.0,2.0,rookie_contract,rookie_contract,73.24950651034374,60.27369539200899,0.6440677966101694,0.5084745762711864,1.44159,1.683557,1.09053,1.171186,22.0,30.0,35.0,31.0,13.0,1.0,0.8305084745762712,0.4915254237288136,10.0,30.0,17,15,537.0,428.0,0.4870588235294117,0.4853333333333333,8,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6440677966101694,0.5084745762711864,0.4870588235294117,0.4853333333333333,1.0,0.8823529411764706,0.6271186440677966,0.4067796610169492,0.2,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
402,415,1,tier_1_same_season_position_draft_bucket_contract_stage,0.44253329631226446,1,True,2022,2022,00-0036275,00-0036414,D'Andre Swift,Cam Akers,DET,LA,RB,RB,2020.0,2020.0,2.0,2.0,35.0,52.0,round_2,round_2,2.0,2.0,rookie_contract,rookie_contract,97.2235542766087,60.27369539200899,0.8135593220338984,0.5084745762711864,2.328796,1.683557,1.386266,1.171186,12.0,30.0,24.0,31.0,12.0,1.0,0.788135593220339,0.4915254237288136,13.0,30.0,14,15,393.0,428.0,0.4164285714285714,0.4853333333333333,5,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8135593220338984,0.5084745762711864,0.4164285714285714,0.4853333333333333,0.8235294117647058,0.8823529411764706,0.3898305084745763,0.4067796610169492,0.2,0.2,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
403,363,1,tier_3_same_season_position_contract_stage,0.7877392644707557,1,True,2022,2022,00-0036290,00-0034981,Cole Kmet,Foster Moreau,CHI,LV,TE,TE,2020.0,2019.0,2.0,4.0,43.0,137.0,round_2,rounds_4_5,2.0,3.0,rookie_contract,rookie_contract,73.5202807531176,43.76547742337571,0.7941176470588235,0.3235294117647059,2.066669,2.662098,1.29889,2.54,8.0,24.0,23.0,20.0,15.0,-4.0,0.8970588235294118,0.3823529411764705,4.0,22.0,17,15,971.0,745.0,0.9352941176470588,0.776,17,13,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.7941176470588235,0.3235294117647059,0.9352941176470588,0.776,1.0,0.8823529411764706,0.9705882352941176,0.6176470588235294,0.2,0.3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
